"A119I25CPLHE7X",1.1
"A173E26N947Q7A",1.19
"A1DJ3IDWF923Y7",0.88
"A1HDD2B9I6D33I",0.38
"A1OLK1NRBF4TC5",0.58
"A1W48HYA27W9PA",1.57
"A1ZGQC0J00M69W",1.57
"A212P51360T72C",0.86
"A22QD6M0A2C77C",0.59
"A247EMWK0LVQGK",0.87
"A24ZAX5O63WVNI",1.14
"A255RBA8P0K0XV",0.25
"A26XF8O4XRL8JA",0.87
"A2BFMVOA703E5J",0.65
"A2H6K1XIK4LY7O",0.63
"A2TSOQWSTTUNPJ",1.37
"A2XERHZXI8HV9T",0.39
"A30KKDFHZL9L4C",1.46
"A30KYQGABO7JER",0.93
"A34N69O6CMW2S1",1.36
"A39VPNVR0KGZJ1",0.91
"A3BMEBBDIHI6DU",0.74
"A3CGF3CWKTCGGR",1.47
"A3HKQND0VGDM87",0.87
"A3KRI94KVF7TIC",0.87
"AAICZ4OJOL83Y",0.6
"AASWAMYQ9PXMQ",0.86
"ACWYF9Z50PCA9",0.77
"ADHUJSKTI0UQA",0.85
"ASCL5Y4G5C7XY",0.86
